Date,ProductId,Product,Product_Type,Product_Category,Sales,Profit,Margin,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,Area_Code,State,Market,Market_Size
05-01-2010,8,Chamomile,Herbal Tea,Decaf,298,83,149,149,66,41,1156,90,120,140,260,970,Colorado,Central,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,128,-3,75,53,78,48,458,10,40,70,110,720,Colorado,Central,Major Market
05-01-2010,10,Mint,Herbal Tea,Decaf,123,26,71,52,45,17,361,30,40,60,100,719,Colorado,Central,Major Market
05-01-2010,2,Columbian,Coffee,Regular,465,161,270,195,109,64,956,180,200,280,480,630,Illinois,Central,Major Market
05-01-2010,11,Darjeeling,Tea,Regular,210,88,124,86,36,24,499,80,70,110,180,847,Illinois,Central,Major Market
05-01-2010,12,Earl Grey,Tea,Regular,160,44,96,64,52,21,593,50,50,90,140,815,Illinois,Central,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,612,230,349,263,119,86,1433,300,300,420,720,773,Illinois,Central,Major Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,521,165,261,260,96,72,1559,210,300,310,610,630,Illinois,Central,Major Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,312,122,185,127,63,40,671,140,130,190,320,618,Illinois,Central,Major Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,256,112,152,104,40,29,821,120,80,140,220,773,Illinois,Central,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,190,68,107,83,39,27,584,60,70,90,160,217,Illinois,Central,Major Market
05-01-2010,10,Mint,Herbal Tea,Decaf,256,112,152,104,40,29,871,120,80,140,220,773,Illinois,Central,Major Market
05-01-2010,1,Amaretto,Coffee,Regular,49,12,29,20,17,5,829,20,20,30,50,712,Iowa,Central,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,521,165,261,260,96,72,1559,150,220,230,450,712,Iowa,Central,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,589,190,324,265,134,100,1538,170,220,290,510,563,Iowa,Central,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,49,12,29,20,17,5,784,20,20,30,50,319,Iowa,Central,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,43,31,43,0,12,0,645,40,0,50,50,515,Iowa,Central,Small Market
05-01-2010,2,Columbian,Coffee,Regular,68,7,37,31,30,9,976,20,30,40,70,515,Iowa,Central,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,52,11,30,22,19,7,611,20,20,30,50,515,Iowa,Central,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,612,231,349,263,118,86,1433,220,220,310,530,563,Iowa,Central,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,312,122,185,127,63,40,671,130,100,170,270,515,Iowa,Central,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,92,14,53,39,39,12,212,20,30,50,80,314,Missouri,Central,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,76,-4,42,34,46,12,182,0,20,40,60,314,Missouri,Central,Small Market
05-01-2010,13,Green Tea,Tea,Regular,81,-2,45,36,47,13,212,0,30,40,70,573,Missouri,Central,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,109,41,65,44,24,12,844,50,50,70,120,636,Missouri,Central,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,97,36,58,39,22,10,799,50,40,70,110,816,Missouri,Central,Small Market
05-01-2010,2,Columbian,Coffee,Regular,173,33,96,77,63,29,529,50,80,100,180,573,Missouri,Central,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,148,38,80,68,42,21,998,40,70,80,150,660,Missouri,Central,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,104,-8,61,43,69,39,282,10,30,60,90,417,Missouri,Central,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,136,-15,38,98,53,30,973,0,80,30,110,660,Missouri,Central,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,235,79,141,94,62,31,697,70,80,120,200,234,Ohio,Central,Major Market
05-01-2010,12,Earl Grey,Tea,Regular,273,101,159,114,58,35,555,100,90,150,240,513,Ohio,Central,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,298,84,149,149,65,41,1156,120,170,180,350,740,Ohio,Central,Major Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,118,11,65,53,54,20,361,20,60,70,130,740,Ohio,Central,Major Market
05-01-2010,1,Amaretto,Coffee,Regular,123,27,71,52,44,17,361,40,50,70,120,330,Ohio,Central,Major Market
05-01-2010,2,Columbian,Coffee,Regular,103,24,61,42,37,13,384,30,40,60,100,513,Ohio,Central,Major Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,128,-2,75,53,77,48,458,20,50,80,130,440,Ohio,Central,Major Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,49,12,29,20,17,5,464,30,10,30,40,419,Ohio,Central,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,71,23,42,29,19,8,835,40,20,40,60,567,Ohio,Central,Major Market
05-01-2010,11,Darjeeling,Tea,Regular,110,27,65,45,38,14,410,30,30,60,90,920,Wisconsin,Central,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,154,2,90,64,88,58,551,10,50,80,130,262,Wisconsin,Central,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,170,47,92,78,45,24,995,70,90,110,200,608,Wisconsin,Central,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,110,35,62,48,27,15,599,50,50,70,120,262,Wisconsin,Central,Small Market
05-01-2010,1,Amaretto,Coffee,Regular,130,17,72,58,55,22,338,20,60,70,130,262,Wisconsin,Central,Small Market
05-01-2010,2,Columbian,Coffee,Regular,221,17,129,92,112,83,599,40,90,140,230,262,Wisconsin,Central,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,204,62,117,87,55,28,472,80,90,120,210,715,Wisconsin,Central,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,130,45,82,48,37,14,351,50,40,70,110,715,Wisconsin,Central,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,130,51,77,53,26,14,803,60,40,70,110,262,Wisconsin,Central,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,109,42,65,44,23,12,844,50,40,70,110,860,Connecticut,East,Small Market
05-01-2010,13,Green Tea,Tea,Regular,57,17,34,23,17,6,787,30,20,40,60,475,Connecticut,East,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,154,3,90,64,87,58,551,20,60,90,150,475,Connecticut,East,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,113,22,65,48,43,15,334,40,40,70,110,203,Connecticut,East,Small Market
05-01-2010,2,Columbian,Coffee,Regular,275,98,165,110,67,36,1020,110,100,160,260,959,Connecticut,East,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,173,33,96,77,63,29,529,40,50,80,130,860,Connecticut,East,Small Market
05-01-2010,10,Mint,Herbal Tea,Decaf,148,38,80,68,42,21,998,40,50,60,110,475,Connecticut,East,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,89,32,53,36,21,10,838,40,30,60,90,352,Florida,East,Major Market
05-01-2010,13,Green Tea,Tea,Regular,130,52,77,53,25,14,803,70,50,90,140,239,Florida,East,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,221,17,129,92,112,83,599,40,80,130,210,786,Florida,East,Major Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,204,62,117,87,55,28,472,70,80,110,190,863,Florida,East,Major Market
05-01-2010,2,Columbian,Coffee,Regular,235,78,141,94,63,31,697,90,90,130,220,904,Florida,East,Major Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,273,100,159,114,59,35,555,100,100,150,250,321,Florida,East,Major Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,110,35,62,48,27,15,599,30,30,50,80,941,Florida,East,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,130,17,72,58,55,22,338,30,40,60,100,305,Florida,East,Major Market
05-01-2010,10,Mint,Herbal Tea,Decaf,170,47,92,78,45,24,995,50,50,80,130,239,Florida,East,Major Market
05-01-2010,11,Darjeeling,Tea,Regular,71,22,42,29,20,8,835,30,30,40,70,857,Massachusetts,East,Major Market
05-01-2010,13,Green Tea,Tea,Regular,49,12,29,20,17,5,464,20,20,30,50,413,Massachusetts,East,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,114,-16,61,53,77,48,491,0,50,60,110,413,Massachusetts,East,Major Market
05-01-2010,7,Regular Espresso,Espresso,Regular,298,84,149,149,65,41,1156,100,140,150,290,339,Massachusetts,East,Major Market
05-01-2010,2,Columbian,Coffee,Regular,551,434,487,64,53,21,NULL,430,60,460,520,978,Massachusetts,East,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,118,12,65,53,53,20,361,20,40,50,90,857,Massachusetts,East,Major Market
05-01-2010,11,Darjeeling,Tea,Regular,49,12,29,20,17,5,829,20,20,30,50,603,New Hampshire,East,Small Market
05-01-2010,13,Green Tea,Tea,Regular,43,32,43,0,11,0,645,30,0,40,40,603,New Hampshire,East,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,104,-7,61,43,68,39,282,10,40,60,100,603,New Hampshire,East,Small Market
05-01-2010,7,Regular Espresso,Espresso,Regular,76,-3,42,34,45,12,182,0,30,40,70,603,New Hampshire,East,Small Market
05-01-2010,1,Amaretto,Coffee,Regular,125,35,74,51,39,16,265,40,40,70,110,603,New Hampshire,East,Small Market
05-01-2010,2,Columbian,Coffee,Regular,132,31,80,52,49,17,397,50,40,80,120,603,New Hampshire,East,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,81,-1,45,36,46,13,212,10,20,40,60,603,New Hampshire,East,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,256,112,152,104,40,29,871,120,110,160,270,518,New York,East,Major Market
05-01-2010,12,Earl Grey,Tea,Regular,256,111,152,104,41,29,821,120,110,160,270,716,New York,East,Major Market
05-01-2010,13,Green Tea,Tea,Regular,210,89,124,86,35,24,499,100,90,130,220,516,New York,East,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,69,-195,-52,121,143,109,1673,-180,110,-50,60,646,New York,East,Major Market
05-01-2010,7,Regular Espresso,Espresso,Regular,543,187,283,260,96,72,1271,210,240,290,530,212,New York,East,Major Market
05-01-2010,2,Columbian,Coffee,Regular,756,295,454,302,159,105,2250,300,280,430,710,585,New York,East,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,651,252,386,265,134,100,1613,200,200,300,500,315,New York,East,Major Market
05-01-2010,10,Mint,Herbal Tea,Decaf,198,-131,-37,235,94,72,2169,-90,170,-20,150,315,New York,East,Major Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,110,28,65,45,37,14,410,40,30,60,90,318,Louisiana,South,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,154,3,90,64,87,58,NULL,10,50,80,130,985,Louisiana,South,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,130,44,82,48,38,14,351,50,40,70,110,225,Louisiana,South,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,111,35,63,48,28,15,599,40,40,60,100,985,Louisiana,South,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,173,33,96,77,63,29,529,40,70,90,160,337,Louisiana,South,Small Market
05-01-2010,2,Columbian,Coffee,Regular,99,36,59,40,23,11,793,50,50,70,120,318,Louisiana,South,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,130,52,77,53,25,14,803,80,60,100,160,318,Louisiana,South,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,92,14,53,39,39,12,212,10,30,40,70,505,New Mexico,South,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,76,-4,42,34,46,12,NULL,10,20,40,60,505,New Mexico,South,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,104,-7,61,43,68,39,282,0,30,50,80,505,New Mexico,South,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,49,12,29,20,17,5,829,20,10,30,40,505,New Mexico,South,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,68,7,37,31,30,9,976,20,20,40,60,505,New Mexico,South,Small Market
05-01-2010,2,Columbian,Coffee,Regular,132,31,80,52,49,17,397,60,60,100,160,505,New Mexico,South,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,136,-15,38,98,53,30,973,10,120,50,170,505,New Mexico,South,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,235,79,141,94,62,31,697,80,80,120,200,405,Oklahoma,South,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,273,101,159,114,58,35,NULL,100,90,140,230,918,Oklahoma,South,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,49,13,29,20,16,5,464,30,10,30,40,405,Oklahoma,South,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,130,17,72,58,55,22,338,20,50,70,120,918,Oklahoma,South,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,221,17,129,92,112,83,599,40,80,130,210,918,Oklahoma,South,Small Market
05-01-2010,2,Columbian,Coffee,Regular,99,30,56,43,26,14,602,50,50,70,120,580,Oklahoma,South,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,71,22,42,29,20,8,835,40,30,50,80,405,Oklahoma,South,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,210,88,124,86,36,24,499,90,70,110,180,430,Texas,South,Major Market
05-01-2010,4,Caffe Latte,Espresso,Regular,160,44,96,64,52,21,NULL,50,50,80,130,254,Texas,South,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,256,112,152,104,40,29,821,120,80,140,220,254,Texas,South,Major Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,123,27,71,52,44,17,361,50,40,80,120,915,Texas,South,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,103,25,61,42,36,13,384,30,40,60,100,512,Texas,South,Major Market
05-01-2010,2,Columbian,Coffee,Regular,512,183,277,235,94,72,1060,270,290,350,640,430,Texas,South,Major Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,190,68,107,83,39,27,584,100,100,130,230,956,Texas,South,Major Market
05-01-2010,4,Caffe Latte,Espresso,Regular,97,36,58,39,22,10,799,50,30,60,90,435,Utah,West,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,111,36,63,48,27,15,599,40,40,60,100,435,Utah,West,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,109,42,65,44,23,12,844,40,40,60,100,435,Utah,West,Small Market
05-01-2010,1,Amaretto,Coffee,Regular,148,38,80,68,42,21,998,60,80,100,180,435,Utah,West,Small Market
05-01-2010,2,Columbian,Coffee,Regular,113,22,65,48,43,15,334,50,60,80,140,435,Utah,West,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,173,34,96,77,62,29,529,70,90,120,210,435,Utah,West,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,125,34,74,51,40,16,265,40,40,70,110,435,Utah,West,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,132,32,80,52,48,17,397,40,40,70,110,435,Utah,West,Small Market
05-01-2010,10,Mint,Herbal Tea,Decaf,136,-15,38,98,53,30,973,-10,80,30,110,435,Utah,West,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,104,-8,61,43,69,39,282,10,20,50,70,435,Utah,West,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,92,14,53,39,39,12,212,20,20,40,60,435,Utah,West,Small Market
05-01-2010,13,Green Tea,Tea,Regular,76,-3,42,34,45,12,182,10,20,30,50,801,Utah,West,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,521,165,261,260,96,72,1559,180,240,260,500,415,California,West,Major Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,289,25,168,121,143,109,788,30,110,160,270,209,California,West,Major Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,612,230,349,263,119,86,1433,220,250,330,580,626,California,West,Major Market
05-01-2010,1,Amaretto,Coffee,Regular,106,-84,-21,127,63,40,1215,-80,160,-30,130,209,California,West,Major Market
05-01-2010,2,Columbian,Coffee,Regular,756,295,454,302,159,105,2250,410,380,560,940,650,California,West,Major Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,163,-142,-32,195,110,64,1952,-140,240,-40,200,714,California,West,Major Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,256,111,152,104,41,29,871,120,80,140,220,760,California,West,Major Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,512,183,277,235,94,72,1060,180,200,250,450,805,California,West,Major Market
05-01-2010,10,Mint,Herbal Tea,Decaf,190,67,107,83,40,27,584,60,70,90,160,805,California,West,Major Market
05-01-2010,11,Darjeeling,Tea,Regular,256,111,152,104,41,29,821,100,60,110,170,310,California,West,Major Market
05-01-2010,12,Earl Grey,Tea,Regular,210,89,124,86,35,24,499,80,50,90,140,530,California,West,Major Market
05-01-2010,13,Green Tea,Tea,Regular,160,43,96,64,53,21,593,30,40,60,100,714,California,West,Major Market
05-01-2010,4,Caffe Latte,Espresso,Regular,43,31,43,0,12,0,645,30,0,40,40,775,Nevada,West,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,49,13,29,20,16,5,829,20,10,30,40,775,Nevada,West,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,49,13,29,20,16,5,784,20,10,30,40,775,Nevada,West,Small Market
05-01-2010,2,Columbian,Coffee,Regular,81,-1,45,36,46,13,212,20,40,60,100,702,Nevada,West,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,289,25,168,121,143,109,788,40,100,150,250,775,Nevada,West,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,465,160,270,195,110,64,956,160,160,240,400,775,Nevada,West,Small Market
05-01-2010,10,Mint,Herbal Tea,Decaf,312,121,185,127,64,40,671,120,100,170,270,775,Nevada,West,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,612,231,349,263,118,86,1433,170,170,240,410,702,Nevada,West,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,521,164,261,260,97,72,1559,120,170,180,350,775,Nevada,West,Small Market
05-01-2010,13,Green Tea,Tea,Regular,18,-380,-265,265,133,100,3742,-250,170,-170,0,702,Nevada,West,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,68,6,37,31,31,9,976,30,30,50,80,775,Nevada,West,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,118,11,65,53,54,20,361,20,50,60,110,541,Oregon,West,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,123,27,71,52,44,17,361,40,40,70,110,541,Oregon,West,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,298,83,149,149,66,41,1156,90,140,140,280,541,Oregon,West,Small Market
05-01-2010,1,Amaretto,Coffee,Regular,128,-2,75,53,77,48,458,40,60,100,160,503,Oregon,West,Small Market
05-01-2010,2,Columbian,Coffee,Regular,116,8,68,48,60,15,422,30,60,80,140,971,Oregon,West,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,75,26,45,30,19,8,794,40,20,40,60,503,Oregon,West,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,99,30,56,43,26,14,602,30,30,50,80,971,Oregon,West,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,49,12,29,20,17,5,464,20,10,20,30,503,Oregon,West,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,235,79,141,94,62,31,697,50,60,90,150,503,Oregon,West,Small Market
05-01-2010,13,Green Tea,Tea,Regular,273,101,159,114,58,35,555,70,70,110,180,971,Oregon,West,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,103,25,61,42,36,13,384,40,50,70,120,971,Oregon,West,Small Market
05-01-2010,4,Caffe Latte,Espresso,Regular,110,34,62,48,28,15,599,40,40,60,100,206,Washington,West,Small Market
05-01-2010,5,Caffe Mocha,Espresso,Regular,130,16,72,58,56,22,338,20,50,70,120,206,Washington,West,Small Market
05-01-2010,6,Decaf Espresso,Espresso,Decaf,170,47,92,78,45,24,995,60,70,90,160,206,Washington,West,Small Market
05-01-2010,2,Columbian,Coffee,Regular,175,58,104,71,46,22,373,90,80,130,210,253,Washington,West,Small Market
05-01-2010,8,Chamomile,Herbal Tea,Decaf,275,98,165,110,67,36,1020,100,90,150,240,206,Washington,West,Small Market
05-01-2010,9,Lemon,Herbal Tea,Decaf,99,36,59,40,23,11,793,50,30,50,80,206,Washington,West,Small Market
05-01-2010,11,Darjeeling,Tea,Regular,130,44,82,48,38,14,351,30,30,50,80,509,Washington,West,Small Market
05-01-2010,12,Earl Grey,Tea,Regular,110,27,65,45,38,14,410,30,20,50,70,360,Washington,West,Small Market
05-01-2010,13,Green Tea,Tea,Regular,154,2,90,64,88,58,551,10,40,60,100,425,Washington,West,Small Market
05-01-2010,3,Decaf Irish Cream,Coffee,Decaf,221,16,129,92,113,83,599,60,110,160,270,253,Washington,West,Small Market
06-01-2010,11,Darjeeling,Tea,Regular,115,11,64,51,53,19,396,20,40,60,100,719,Colorado,Central,Major Market
06-01-2010,12,Earl Grey,Tea,Regular,117,27,64,53,37,16,1028,30,40,60,100,970,Colorado,Central,Major Market
06-01-2010,13,Green Tea,Tea,Regular,99,29,56,43,27,14,597,30,30,50,80,720,Colorado,Central,Major Market
06-01-2010,5,Caffe Mocha,Espresso,Regular,230,99,136,94,37,26,562,140,100,170,270,719,Colorado,Central,Major Market
06-01-2010,6,Decaf Espresso,Espresso,Decaf,135,33,81,54,48,17,641,50,60,90,150,303,Colorado,Central,Major Market
06-01-2010,1,Amaretto,Coffee,Regular,276,121,163,113,42,31,897,130,110,170,280,719,Colorado,Central,Major Market
06-01-2010,2,Columbian,Coffee,Regular,190,68,107,83,39,27,574,80,80,110,190,970,Colorado,Central,Major Market
06-01-2010,3,Decaf Irish Cream,Coffee,Decaf,301,132,178,123,46,34,947,140,130,180,310,719,Colorado,Central,Major Market
06-01-2010,8,Chamomile,Herbal Tea,Decaf,298,83,149,149,66,41,1245,90,120,140,260,720,Colorado,Central,Major Market
06-01-2010,9,Lemon,Herbal Tea,Decaf,107,-7,63,44,70,40,496,10,30,60,90,720,Colorado,Central,Major Market
06-01-2010,10,Mint,Herbal Tea,Decaf,118,24,68,50,44,16,397,30,40,60,100,719,Colorado,Central,Major Market
06-01-2010,11,Darjeeling,Tea,Regular,230,99,136,94,37,26,562,90,80,120,200,312,Illinois,Central,Major Market
06-01-2010,12,Earl Grey,Tea,Regular,135,33,81,54,48,17,641,30,40,70,110,312,Illinois,Central,Major Market
06-01-2010,5,Caffe Mocha,Espresso,Regular,634,241,362,272,121,89,1616,300,310,430,740,312,Illinois,Central,Major Market
06-01-2010,6,Decaf Espresso,Espresso,Decaf,521,164,261,260,97,72,1715,210,300,310,610,312,Illinois,Central,Major Market
06-01-2010,2,Columbian,Coffee,Regular,478,167,278,200,111,66,1095,190,210,290,500,815,Illinois,Central,Major Market
06-01-2010,3,Decaf Irish Cream,Coffee,Decaf,345,135,204,141,69,45,764,160,140,220,360,630,Illinois,Central,Major Market
06-01-2010,8,Chamomile,Herbal Tea,Decaf,276,121,163,113,42,31,897,130,90,150,240,630,Illinois,Central,Major Market
06-01-2010,9,Lemon,Herbal Tea,Decaf,190,67,107,83,40,27,574,60,70,90,160,630,Illinois,Central,Major Market
06-01-2010,10,Mint,Herbal Tea,Decaf,301,133,178,123,45,34,947,140,100,160,260,309,Illinois,Central,Major Market
